128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.21,10.88,2.69,14.44,-0.28,-0.06

128.32,10.81,2.69,14.44,-0.27,-0.06

128.32,10.81,2.69,14.44,-0.27,-0.06

128.32,10.81,2.69,14.44,-0.27,-0.06

128.32,10.81,2.69,14.44,-0.27,-0.06

128.32,10.81,2.69,14.44,-0.27,-0.06

128.42,10.81,2.69,14.38,-0.26,-0.07

128.42,10.81,2.69,14.38,-0.26,-0.07

128.42,10.81,2.69,14.38,-0.26,-0.07

128.42,10.81,2.69,14.38,-0.26,-0.07

128.42,10.81,2.69,14.38,-0.26,-0.07

128.42,10.81,2.69,14.38,-0.26,-0.07

128.52,10.75,2.69,14.44,-0.26,-0.06

128.52,10.75,2.69,14.44,-0.26,-0.06

128.52,10.75,2.69,14.44,-0.26,-0.06

128.52,10.75,2.69,14.44,-0.26,-0.06

128.52,10.75,2.69,14.44,-0.26,-0.06

128.52,10.75,2.69,14.44,-0.26,-0.06

128.52,10.75,2.69,14.44,-0.26,-0.06

128.63,10.94,2.69,14.44,-0.27,-0.05

128.63,10.94,2.69,14.44,-0.27,-0.05

128.63,10.94,2.69,14.44,-0.27,-0.05

128.63,10.94,2.69,14.44,-0.27,-0.05

128.63,10.94,2.69,14.44,-0.27,-0.05

128.73,10.88,2.69,14.38,-0.27,-0.06

128.73,10.88,2.69,14.38,-0.27,-0.06

128.73,10.88,2.69,14.38,-0.27,-0.06

128.73,10.88,2.69,14.38,-0.27,-0.06

128.73,10.88,2.69,14.38,-0.27,-0.06

128.73,10.88,2.69,14.38,-0.27,-0.06

128.73,10.88,2.69,14.38,-0.27,-0.06

128.83,10.69,2.63,14.44,-0.27,-0.07

128.83,10.69,2.63,14.44,-0.27,-0.07

128.83,10.69,2.63,14.44,-0.27,-0.07

128.83,10.69,2.63,14.44,-0.27,-0.07

128.83,10.69,2.63,14.44,-0.27,-0.07

128.94,10.69,2.63,14.44,-0.27,-0.06

128.94,10.69,2.63,14.44,-0.27,-0.06

128.94,10.69,2.63,14.44,-0.27,-0.06

128.94,10.69,2.63,14.44,-0.27,-0.06

128.94,10.69,2.63,14.44,-0.27,-0.06

128.94,10.69,2.63,14.44,-0.27,-0.06

128.94,10.69,2.63,14.44,-0.27,-0.06

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.04,10.88,2.69,14.44,-0.27,-0.05

129.14,10.81,2.69,14.50,-0.27,-0.06

129.14,10.81,2.69,14.50,-0.27,-0.06

129.14,10.81,2.69,14.50,-0.27,-0.06

129.14,10.81,2.69,14.50,-0.27,-0.06

129.25,10.75,2.69,14.44,-0.27,-0.07

129.25,10.75,2.69,14.44,-0.27,-0.07

129.25,10.75,2.69,14.44,-0.27,-0.07

129.25,10.75,2.69,14.44,-0.27,-0.07

